index,min_x,max_x,min_y,max_y,filename,emotion
1_2787,2382.2866,2382.2866,2382.2866,2382.2866,3a8aec1309a45393796bfed9d71c3a961371ad3a8edd9271d56470e053a174fe_여_40_중립_숙박 및 거주공간_20210201185056-010-005.jpg,1
1_2788,1530.8453,1530.8453,1530.8453,1530.8453,7a12f59ce1c076e82d673cf3258a2cc8641b2d9ebeb42f660329090e009d3a97_남_20_중립_상업시설&점포&시장_20210120224847-003-003.jpg,1
1_2789,1458.20125,1458.20125,1458.20125,1458.20125,2133ba14bd8c5ca8f37563b1775975e7cbcd8eb7bf659ead642e0ca87e7a75f3_여_20_중립_숙박 및 거주공간_20210205175119-010-040.jpg,1
1_2791,942.131,942.131,942.131,942.131,6a44de2e514d08e712dffc46e8133298af75b80668546e781bcee97fa777ca0e_남_20_중립_오락&공연시설_20201205170415-005-004.jpg,1
1_2792,1361.0717,1361.0717,1361.0717,1361.0717,44bdf93a45565ca88f5c19bdb8643684699f2252b295d7cd582c66bb1865a576_여_20_중립_문화재 및 유적지_20201206142720-009-006.jpg,1
1_2793,1700.9261,1700.9261,1700.9261,1700.9261,30137c0e399526b69e091d054117f1ff10bba836fad42a3bb3b52fedcbdc01db_여_30_중립_상업시설&점포&시장_20210115195511-003-016.jpg,1
1_2794,1991.4563,1991.4563,1991.4563,1991.4563,36a039e4b1f83816b280a18a8cd98b5f663d594bbf3e74155e30a42bc7d96f34_여_20_중립_공공시설&종교&의료시설_20201207001035-001-011.jpg,1
1_2795,1953.869334,1953.869334,1953.869334,1953.869334,52e9bd799abddc270c5447644821c8fa11fc65cc1cdcaea54b24bc13ca69577c_여_30_중립_도심 환경_20201201132925-008-012.jpg,1
1_2797,2710.33231,2710.33231,2710.33231,2710.33231,272856b22390d3ef13b2152e21591573784c125481d7a84e38396a89c8527112_여_30_중립_숙박 및 거주공간_20210120183741-010-008.jpg,1
1_2798,1535.847101,1535.847101,1535.847101,1535.847101,2d960758fea05cce1fece7c3ce21fb36b7ba4a4c4e50a2596907a720238177c5_남_20_중립_문화재 및 유적지_20201206115342-009-004.jpg,1
1_2799,2504.011,2504.011,2504.011,2504.011,c9288346a69a1ddc45aa04965a09d9857485a31743f012b886990bb61b3ed8ef_여_30_중립_실외 자연환경_20201203142253-007-007.jpg,1
1_2800,2385.5586,2385.5586,2385.5586,2385.5586,ab318a800df44f03eaf62085a34ee2ea62da2891870d7fdf041584c97e442576_남_20_중립_행사&사무공간_20201204184248-006-006.jpg,1
1_2802,2003.07922,2003.07922,2003.07922,2003.07922,e884e3bee913250e56fee74841c8f9aacdbea2c5e70df40352582e7300e39947_남_20_중립_실외 자연환경_20201207020719-007-010.jpg,1
1_2803,1841.869868,1841.869868,1841.869868,1841.869868,0a9d34ff118aca8feadb6a3f3b07e7d6f5f474b5f88c217c6d89895682b10472_여_20_중립_공공시설&종교&의료시설_20201208104324-001-003.jpg,1
1_2804,2178.313,2178.313,2178.313,2178.313,48f0c42a27392ca5fcf5a5d902b350a247e7bcd0294e7c741a31f631abcbdd1c_여_30_중립_숙박 및 거주공간_20210128110157-010-010.jpg,1
1_2805,2483.3887,2483.3887,2483.3887,2483.3887,6510399d39bee68c097512c98d7fe446a7e100309970091d5c84efcffe6a88ce_여_20_중립_도심 환경_20210208145437-008-005.jpg,1
1_2806,2945.724378,2945.724378,2945.724378,2945.724378,0981f799807c224adda3c8447a43051a623c4be46b6f7923941f62e4733d8dc9_여_20_중립_숙박 및 거주공간_20210119183041-010-008.jpg,1
1_2807,3152.0298,3152.0298,3152.0298,3152.0298,961b92c8462e23caf4b7721aa9b82ecbb344624b21ac16c74640e9bae2eb54a3_여_20_중립_상업시설&점포&시장_20210129130501-003-005.jpg,1
1_2808,1413.852691,1413.852691,1413.852691,1413.852691,5f0fbf1304780afb1ea129ec54233c961a67e5ddfe79477e05fc35e911740429_여_20_중립_도심 환경_20210203232507-008-002.jpg,1
1_2809,2140.582008,2140.582008,2140.582008,2140.582008,1c7e1984293bbd04a69969ec280517bceaf6307e2311f3827413839b42af8e21_남_20_중립_공공시설&종교&의료시설_20201207112231-001-005.jpg,1
1_2810,1274.78782,1274.78782,1274.78782,1274.78782,64071eb92cc4c4a97c15a7478e016f55e881747bd18d9eaeac9e59daa40235a7_남_20_중립_상업시설&점포&시장_20210215165646-003-005.jpg,1
1_2811,2899.7654,2899.7654,2899.7654,2899.7654,0981f799807c224adda3c8447a43051a623c4be46b6f7923941f62e4733d8dc9_여_20_중립_숙박 및 거주공간_20210119183041-010-007.jpg,1
1_2812,2400.44514,2400.44514,2400.44514,2400.44514,521247cef526922448dde988749058ade5c1f261f1d1496f2fabef2682531d96_여_50_중립_숙박 및 거주공간_20210219225638-010-005.jpg,1
1_2814,3493.9792,3493.9792,3493.9792,3493.9792,a742fb7e0ceaf5702fc9be54d08689887b8e0c4f47ee320fe231a84ce0304371_여_40_중립_교통&이동수단(엘리베이터 포함)_20210119152903-002-001.jpg,1
1_2815,776.5676,776.5676,776.5676,776.5676,aca63369722fd9d13631d053111447931432831568b6eeded7eaaaf0c753aaa4_남_20_중립_숙박 및 거주공간_20210129115521-010-001.jpg,1
1_2816,2712.5437,2712.5437,2712.5437,2712.5437,468fed19c96c80d9dcc1d6dfb193dec79c28068477398c93aaafbaf7d7c1cd03_남_20_중립_오락&공연시설_20210208154112-005-002.jpg,1
1_2818,2041.419031,2041.419031,2041.419031,2041.419031,d6779b647bb44372d59e266b83704c2e0b222a46f09fc721ecb8517a500b5e7e_여_30_중립_숙박 및 거주공간_20210127181258-010-001.jpg,1
1_2819,1297.4003,1297.4003,1297.4003,1297.4003,30137c0e399526b69e091d054117f1ff10bba836fad42a3bb3b52fedcbdc01db_여_30_중립_상업시설&점포&시장_20210115195511-003-004.jpg,1
1_2820,1838.7988,1838.7988,1838.7988,1838.7988,9704ac9d65181ac1c8f42cacfac9e6aa2a80f6f32d0b524cbb7b4ec8f138c68f_여_50_중립_교통&이동수단(엘리베이터 포함)_20201207180956-002-005.jpg,1
1_2821,1289.9271,1289.9271,1289.9271,1289.9271,1bbf8e9d9f4f63b32ef6767d1c6dd3d511c4d653e13bca47f8fed56991326865_남_20_중립_상업시설&점포&시장_20210126123346-003-009.jpg,1
1_2822,1424.09023,1424.09023,1424.09023,1424.09023,7e1ee3309cc5576fd5a85797f9c8736ab12b378427151cc39e6e2b183eb43687_여_30_중립_숙박 및 거주공간_20210203134644-010-020.jpg,1
1_2823,2101.91706,2101.91706,2101.91706,2101.91706,26bdca17f593aff1819eeac29f13ee25cc27ed3e73242abc78d5e336bdb6cf38_남_30_중립_문화재 및 유적지_20201202180652-009-009.jpg,1
1_2824,1742.798042,1742.798042,1742.798042,1742.798042,7f502f7249c1d10025fdb04ae710574a813ef0199d4c235197cf9556422a589e_남_30_중립_문화재 및 유적지_20201205002157-009-005.jpg,1
1_2826,1931.7211,1931.7211,1931.7211,1931.7211,721ecc59b6dcfd54534dc7bbc1b2675d779caf8edd95f7ab14522093153925f1_남_20_중립_스포츠 관람 및 레저시설_20201207104627-004-008.jpg,1
1_2827,2253.9302,2253.9302,2253.9302,2253.9302,4d84966e2a65956be35d0b014c9b12d1f9d5d68b038f1d8c736a1abb0356819e_여_40_중립_공공시설&종교&의료시설_20210121172216-001-001.jpg,1
1_2828,936.17096,936.17096,936.17096,936.17096,4fc49ce50f9d577186b3916745307bdef0c60fce4ff9e58ab8cb8dcbc1e75664_남_40_중립_도심 환경_20201208101115-008-003.jpg,1
1_2829,1950.462964,1950.462964,1950.462964,1950.462964,5a492f03b2d2b9401419999b80224fee64f211976fb3d82fd1ce32efab97a82c_여_30_중립_실외 자연환경_20210210120010-007-009.jpg,1
1_2832,1844.643897,1844.643897,1844.643897,1844.643897,6d7ee07c2c20a17211566934b2d495cd0c93d29d8c204d204291be6564e0090b_여_30_중립_문화재 및 유적지_20201204221944-009-007.jpg,1
1_2833,684.0948,684.0948,684.0948,684.0948,e19259db62bff3c98f22e476ea4bb1a274c637b4575122ecba19c4d9e5b5f0e1_남_20_중립_공공시설&종교&의료시설_20210122165817-001-006.jpg,1
1_2834,1376.9595,1376.9595,1376.9595,1376.9595,d277b1cf979e290455a9ed8b91793bd312fc71f5d95216d187124c5b1980f03e_여_40_중립_상업시설&점포&시장_20210127145852-003-019.jpg,1
1_2835,1951.361938,1951.361938,1951.361938,1951.361938,90992e33e8e741dd3de073a690295b843fabb52700965695ad5a37689a8de082_남_30_중립_스포츠 관람 및 레저시설_20201203153631-004-008.jpg,1
1_2836,2183.73946,2183.73946,2183.73946,2183.73946,d7c3d3207615088285162f2c4b7ccd477da80c8fca7fa2615d5abe6cbac3ee38_남_40_중립_오락&공연시설_20201206182623-005-011.jpg,1
1_2838,2432.7322,2432.7322,2432.7322,2432.7322,c0bf870ab3719412c2f777083d029b99d72e03adf64af4f87d89e5d8106c9ac4_남_40_중립_도심 환경_20201206201005-008-007.jpg,1
1_2839,1908.3552,1908.3552,1908.3552,1908.3552,575154246f874ab249d0febb7a9f78c20c7eddf2a55b3db3d4ad10d38cc044ca_남_20_중립_오락&공연시설_20210120174801-005-006.jpg,1
1_2840,1086.941024,1086.941024,1086.941024,1086.941024,6bc173f22b373e4ed92d1e855ead4121e62da8916bdfcd59f23d4b7545897f37_여_30_중립_숙박 및 거주공간_20210224180324-010-007.jpg,1
1_2841,2514.4717,2514.4717,2514.4717,2514.4717,bd857bddab5de8f648b4e97fbd7e1e3ae721dcf98a19f5608133e6cb2cc71f00_여_30_중립_숙박 및 거주공간_20201205125853-010-022.jpg,1
1_2842,3157.076693,3157.076693,3157.076693,3157.076693,0b33836b914f544c31e3a642ccccbb94114040537440b4df3b9250d025fc39a5_여_20_중립_숙박 및 거주공간_20210209152239-010-032.jpg,1
1_2843,1953.6034,1953.6034,1953.6034,1953.6034,de6d23fe62808d9e7e3e324d94db6cffefba6994f935aa630c0826801d6f8f6d_여_20_중립_실외 자연환경_20210122215901-007-006.jpg,1
1_2844,1783.6003,1783.6003,1783.6003,1783.6003,8c80c8139fcdcfefc4c9e56628a446a7d79c728e11c0563071cc09de95e1aa18_여_30_중립_교통&이동수단(엘리베이터 포함)_20201207003414-002-009.jpg,1
1_2845,1567.0992,1567.0992,1567.0992,1567.0992,7d1a54127b222502f5b79b5fb0803061152a44f92b37e23c6527baf665d4da9a_남_30_중립_상업시설&점포&시장_20201208114322-003-005.jpg,1
1_2846,1542.1096,1542.1096,1542.1096,1542.1096,3a6bfd5a281e4b62b1135a59f81d7179286c47a44c164d3963eee29f48463c8c_남_30_중립_문화재 및 유적지_20201203152526-009-013.jpg,1
1_2847,1500.3844,1500.3844,1500.3844,1500.3844,1c4190dff43fb38b2f88320665a6d094ce633815248c7c4aa6d74887bb356570_여_40_중립_상업시설&점포&시장_20201207140051-003-009.jpg,1
1_2848,2052.023,2052.023,2052.023,2052.023,e4b80cea3ef083cf63d5cfb90425a5ec62d343f3a2dbe9b2253b774995a4506f_여_20_중립_스포츠 관람 및 레저시설_20201203231802-004-003.jpg,1
1_2849,1627.05038,1627.05038,1627.05038,1627.05038,b7db354de6ec132a24c2934299ff6c2fcce1886149bdc35cfe6921589676ee85_여_20_중립_숙박 및 거주공간_20210127154147-010-013.jpg,1
1_2850,3087.0579,3087.0579,3087.0579,3087.0579,a27ee39c7a2c4d671c2875c47dfec13711b8090e054a2f67da5ae82219d8d94d_여_30_중립_상업시설&점포&시장_20210202224906-003-047.jpg,1
1_2851,2842.595,2842.595,2842.595,2842.595,36ab29ac1534a3f76a8fe0c82cd4c2460073451f519205d8c5bd4d40f311f142_남_30_중립_도심 환경_20210119165040-008-008.jpg,1
1_2852,2717.725191,2717.725191,2717.725191,2717.725191,3106e62110be320b4ab73f8dff15e958aceebeb0d8724268f05e502dd6e7617f_여_20_중립_행사&사무공간_20210209012503-006-007.jpg,1
1_2853,2628.5251,2628.5251,2628.5251,2628.5251,0981f799807c224adda3c8447a43051a623c4be46b6f7923941f62e4733d8dc9_여_20_중립_숙박 및 거주공간_20210119183041-010-011.jpg,1
1_2854,1572.0016,1572.0016,1572.0016,1572.0016,3b1095b7c19022fd45d9b965ecfee96d5e6a2bd2505bb771b2fd8fd07aed9ca0_남_30_중립_상업시설&점포&시장_20201205153348-003-041.jpg,1
1_2855,1792.4116,1792.4116,1792.4116,1792.4116,2707c8a7c4e2fbb96d83645b4f79930fa87917531be329b1c84d8fd814bef9d5_여_20_중립_숙박 및 거주공간_20210125180839-010-006.jpg,1
1_2856,2565.639105,2565.639105,2565.639105,2565.639105,5b77f18724833ccd71967b89d9152a588ed584df00d93975a10da488cf670209_여_20_중립_숙박 및 거주공간_20210208165745-010-020.jpg,1
1_2857,1880.321,1880.321,1880.321,1880.321,1b70d9519cc7a82634ccd0bf44ccdb2412279ba909d2d1759c87e3794ad0af12_여_20_중립_교통&이동수단(엘리베이터 포함)_20201207032730-002-007.jpg,1
1_2858,1888.2931,1888.2931,1888.2931,1888.2931,d59ff26ccb605a44665b8974d439c69a10111a29e729f3e0c61ead38171f8446_남_30_중립_문화재 및 유적지_20201207132706-009-015.jpg,1
1_2859,1300.9874,1300.9874,1300.9874,1300.9874,7ebac177fdb6f77117ee41cbfb72a1eef20494159d3e2f10182f943190b47a15_남_30_중립_실외 자연환경_20201202215323-007-008.jpg,1
1_2860,1458.453102,1458.453102,1458.453102,1458.453102,1f830bb52573ddb5f8913e0c233cb34b2847050021b5fe8e4e91f3f2f121e3c5_남_20_중립_교통&이동수단(엘리베이터 포함)_20210203121141-002-006.jpg,1
1_2861,1792.304528,1792.304528,1792.304528,1792.304528,8b05ca58885ea9d7d5b97a6866b5cad0da7443c3ffc33eb2464022250052050a_남_30_중립_상업시설&점포&시장_20201209140828-003-040.jpg,1
1_2862,2192.979486,2192.979486,2192.979486,2192.979486,96711d34450c2b5b9c06c9c852e88654d1e7a7bba7fb9ff02e4e96ca22a46e5a_여_40_중립_교통&이동수단(엘리베이터 포함)_20210122123805-002-007.jpg,1
1_2863,1265.678303,1265.678303,1265.678303,1265.678303,e7d03573a4ef0f455e412779fe03127267f8674ef9e99e851cba2a0d75a134c4_여_30_중립_숙박 및 거주공간_20201205122839-010-013.jpg,1
1_2864,1923.4426,1923.4426,1923.4426,1923.4426,466c6abbc1a4d384a65e8cb7b6b935889b7971af4951ae1a145ab2fc21b55296_여_20_중립_숙박 및 거주공간_20210127154733-010-007.jpg,1
1_2865,2591.7842,2591.7842,2591.7842,2591.7842,c9288346a69a1ddc45aa04965a09d9857485a31743f012b886990bb61b3ed8ef_여_30_중립_공공시설&종교&의료시설_20201203142052-001-008.jpg,1
1_2866,2144.393,2144.393,2144.393,2144.393,1eab9325767c0fdbe195bcd9da5542f92609fcc1ebbb52953be96718dc57d82a_여_30_중립_실외 자연환경_20201206221411-007-010.jpg,1
1_2867,1503.3812,1503.3812,1503.3812,1503.3812,3b1095b7c19022fd45d9b965ecfee96d5e6a2bd2505bb771b2fd8fd07aed9ca0_남_30_중립_상업시설&점포&시장_20201205153348-003-060.jpg,1
1_2869,1890.3367,1890.3367,1890.3367,1890.3367,18b7be47586fa292f18031e3cc12a5b986baed03408c6734380cdc805c4df307_여_30_중립_실외 자연환경_20201205224444-007-012.jpg,1
1_2870,1893.3048,1893.3048,1893.3048,1893.3048,48f0c42a27392ca5fcf5a5d902b350a247e7bcd0294e7c741a31f631abcbdd1c_여_30_중립_숙박 및 거주공간_20210128110157-010-017.jpg,1
1_2871,1807.591,1807.591,1807.591,1807.591,c0addbcde5571dcd9b5ddef250bfbba3e386cb648618bc579dd85aa30eb19c0d_남_30_중립_스포츠 관람 및 레저시설_20201208140357-004-005.jpg,1
1_2872,2237.3193,2237.3193,2237.3193,2237.3193,6094a7cdd3f47100e903e50e1961c6824e13d65f1e6c32fe6ece8a10f1b4c8c7_여_20_중립_교통&이동수단(엘리베이터 포함)_20210122180139-002-001.jpg,1
1_2873,2165.9592,2165.9592,2165.9592,2165.9592,b27c27f38d81015d98e5cf4fed023f78d0175ce5b9707b2d3f83fae0f8df17df_여_20_중립_공공시설&종교&의료시설_20201203163231-001-011.jpg,1
1_2874,2188.339,2188.339,2188.339,2188.339,21ee461934c5f88f24993d031484c617fb911a03ead847742d56f6d3451619a0_남_30_중립_행사&사무공간_20201206214126-006-007.jpg,1
1_2875,961.84546,961.84546,961.84546,961.84546,6a44de2e514d08e712dffc46e8133298af75b80668546e781bcee97fa777ca0e_남_20_중립_교통&이동수단(엘리베이터 포함)_20201205170403-002-015.jpg,1
1_2876,1153.102134,1153.102134,1153.102134,1153.102134,dbf2894b0edf7af0671901d2e655bd0436e467d004b696f9112dccdc0229f828_여_10_중립_숙박 및 거주공간_20210224174636-010-010.jpg,1
1_2877,2428.668911,2428.668911,2428.668911,2428.668911,cafda6b1439d8642290040a4f01054fe9f4b5829632facb989d56631a399ed94_여_20_중립_교통&이동수단(엘리베이터 포함)_20210202232601-002-009.jpg,1
1_2878,1897.898209,1897.898209,1897.898209,1897.898209,e884e3bee913250e56fee74841c8f9aacdbea2c5e70df40352582e7300e39947_남_20_중립_문화재 및 유적지_20201207020733-009-012.jpg,1
1_2879,2714.374411,2714.374411,2714.374411,2714.374411,369585ea523b9667597bbf867c4efc7bf9802e62634673b762aeca5f022753bb_남_50_중립_숙박 및 거주공간_20210224192426-010-001.jpg,1
1_2880,1958.0778,1958.0778,1958.0778,1958.0778,2720f722129077486578360f1f4a5346ba6a5ee28c09806d66ea62ce5ac25f43_여_20_중립_실외 자연환경_20201207165446-007-004.jpg,1
1_2881,1833.172731,1833.172731,1833.172731,1833.172731,2a3884fb335989165828041395bcbd9fea25a70d93a84fcefb0ee3dfd0ac7e84_남_20_중립_문화재 및 유적지_20201203125111-009-005.jpg,1
1_2882,2594.759927,2594.759927,2594.759927,2594.759927,4551a4c165093932b583c335b2c33abf357677f74c736c5e0ee8eb3b6c1306df_남_20_중립_도심 환경_20210203064819-008-011.jpg,1
1_2883,1198.7732,1198.7732,1198.7732,1198.7732,4333f84bcb60a497ddc6033eca43d12041e93c0df7d4774a585729cc30ab8340_여_30_중립_숙박 및 거주공간_20210119115742-010-008.jpg,1
1_2884,1814.038,1814.038,1814.038,1814.038,4c336a96ff37375f77cf1ba4a3f791e286b8bf10f2d125cb898c2f6e026f13c8_남_30_중립_교통&이동수단(엘리베이터 포함)_20201205000105-002-004.jpg,1
1_2886,2448.2283,2448.2283,2448.2283,2448.2283,dfd696a801c027606a934835ab480c8c10f36e9b3ca1073947150b40f62454e0_여_20_중립_실외 자연환경_20201207180046-007-003.jpg,1
1_2887,2648.0237,2648.0237,2648.0237,2648.0237,06e5f8f8123ee831d958c5c7b99f48f08251d756922cda519d746f6c3c7bb4ed_남_30_중립_상업시설&점포&시장_20210126020224-003-015.jpg,1
1_2888,2260.0718,2260.0718,2260.0718,2260.0718,0ca725caf79ce166b729e4f38fea43a052abc0bc41beffd4ea861c7bfe527cba_남_30_중립_실외 자연환경_20201207174002-007-001.jpg,1
1_2889,2125.254,2125.254,2125.254,2125.254,c2f81be4366cfc1321f5d7ff29e97814b0ed8d6a5ed0891a5f6d6cf2f75f56e6_여_30_중립_상업시설&점포&시장_20201207161043-003-022.jpg,1
1_2890,2511.02,2511.02,2511.02,2511.02,cafda6b1439d8642290040a4f01054fe9f4b5829632facb989d56631a399ed94_여_20_중립_상업시설&점포&시장_20210120220150-003-017.jpg,1
1_2891,1810.3336,1810.3336,1810.3336,1810.3336,6510399d39bee68c097512c98d7fe446a7e100309970091d5c84efcffe6a88ce_여_20_중립_행사&사무공간_20210208145417-006-007.jpg,1
1_2892,2127.5842,2127.5842,2127.5842,2127.5842,56e5dd66168f66482431d50231e7385e06502f7a35c7fe3544b7470cbebb1fd8_남_30_중립_숙박 및 거주공간_20210121191750-010-012.jpg,1
1_2893,2150.4475,2150.4475,2150.4475,2150.4475,aaff61633b6cb65e01e8dbf471b832868cf62be65dfd45fe81bd9e03b004294e_여_30_중립_오락&공연시설_20210125230237-005-006.jpg,1
1_2894,1721.171875,1721.171875,1721.171875,1721.171875,4ab9e75824be414d24410a3a4f83034dd7fd109420a96301d8cef751a3cf9f1f_여_20_중립_숙박 및 거주공간_20210201154650-010-008.jpg,1
1_2895,1634.8109,1634.8109,1634.8109,1634.8109,2b758c5e67b331fbeef31382e60f5892036536798f362ac6e947732f5fde981c_남_20_중립_교통&이동수단(엘리베이터 포함)_20201207012348-002-013.jpg,1
1_2897,1784.128331,1784.128331,1784.128331,1784.128331,c09cf9277d67fdf9d12f1826cd5ba28156abac213264ad154ec993cdb281d01b_남_30_중립_행사&사무공간_20201203234659-006-003.jpg,1
1_2898,4188.4766,4188.4766,4188.4766,4188.4766,1a0ac93f1f444b8fa5a326bb6a3361f36f4237d7d6e0fb4176533a39b9087735_여_20_중립_실외 자연환경_20210127153606-007-024.jpg,1
1_2899,1867.03147,1867.03147,1867.03147,1867.03147,2d960758fea05cce1fece7c3ce21fb36b7ba4a4c4e50a2596907a720238177c5_남_20_중립_실외 자연환경_20201206115324-007-014.jpg,1
1_2900,1915.2885,1915.2885,1915.2885,1915.2885,6b4bcf800a59af45665ed6475db60d144e0b682e84f534c8dc9d11e574a0294b_여_30_중립_교통&이동수단(엘리베이터 포함)_20201204174840-002-019.jpg,1
1_2901,1918.207913,1918.207913,1918.207913,1918.207913,18b7be47586fa292f18031e3cc12a5b986baed03408c6734380cdc805c4df307_여_30_중립_실외 자연환경_20201205224444-007-010.jpg,1
1_2902,1840.667837,1840.667837,1840.667837,1840.667837,93c630bbcbac79a5022ef9b9ff18e1f4a7734cfcd8384d5968f0875a42039757_여_20_중립_숙박 및 거주공간_20210222123209-010-008.jpg,1
1_2903,1835.398697,1835.398697,1835.398697,1835.398697,e727ffe2667a4b0ebb8c92d67d7e924f08f840228e898ffe7f3810850ef6dade_여_20_중립_공공시설&종교&의료시설_20210225161331-001-001.jpg,1
1_2904,1225.950372,1225.950372,1225.950372,1225.950372,562b0c37ce1012cb75c4ffa7bc2be5f71f978ec28f7bd6648e94f194c1e63bfe_여_40_중립_숙박 및 거주공간_20210225163506-010-001.jpg,1
1_2905,2220.9924,2220.9924,2220.9924,2220.9924,aaff61633b6cb65e01e8dbf471b832868cf62be65dfd45fe81bd9e03b004294e_여_30_중립_공공시설&종교&의료시설_20210125230021-001-004.jpg,1
1_2906,1673.539952,1673.539952,1673.539952,1673.539952,33baf31f61241358f6898cfa7e3262bf409725c44caf6f660e16dc33940fc305_여_20_중립_교통&이동수단(엘리베이터 포함)_20210213232726-002-006.jpg,1
1_2907,1963.926828,1963.926828,1963.926828,1963.926828,d6ecef7bc0413f7bf1cda17312a6cad4724a0446b8fbf2c47950539cd2c4481b_여_30_중립_교통&이동수단(엘리베이터 포함)_20201206231216-002-011.jpg,1
1_2908,2010.721425,2010.721425,2010.721425,2010.721425,dfc02b14400e9fcaec446cf4eeee7d7131a714d579c59ce60883423caec73cdf_여_20_중립_공공시설&종교&의료시설_20201207134633-001-001.jpg,1
1_2909,1573.3473,1573.3473,1573.3473,1573.3473,4d54ba6eec8e023ceb6e9e32d4a41d0aa0cc3a9ace57feeca91f1d75ffbadbcf_여_20_중립_숙박 및 거주공간_20201208125437-010-036.jpg,1
1_2910,2104.4324,2104.4324,2104.4324,2104.4324,c8466fae95b4dee3714380f58977060da149e3ae6dfcf3731be5d66743bf1723_남_30_중립_교통&이동수단(엘리베이터 포함)_20210122200754-002-003.jpg,1
1_2911,2061.219,2061.219,2061.219,2061.219,de2bb7d6081b6514f941d26c97d67882bd7339d22f3c69c2f6e4bcbdb2d70561_여_30_중립_공공시설&종교&의료시설_20201206230313-001-021.jpg,1
1_2912,1601.7554,1601.7554,1601.7554,1601.7554,dfc02b14400e9fcaec446cf4eeee7d7131a714d579c59ce60883423caec73cdf_여_20_중립_공공시설&종교&의료시설_20201207134633-001-002.jpg,1
1_2913,1873.435931,1873.435931,1873.435931,1873.435931,ecea38299cb6263aaaa7710944d829a80db081363e80cf6e09fcf0c8ccf72cb9_여_30_중립_숙박 및 거주공간_20210219170158-010-001.jpg,1
1_2914,1203.969553,1203.969553,1203.969553,1203.969553,2b69d97fbf9eab1da334021e7dd1352903907c88f84640d859cbdce1263ced5c_남_20_중립_숙박 및 거주공간_20210120145652-010-017.jpg,1
1_2915,2608.6855,2608.6855,2608.6855,2608.6855,02e33b785d38b8e7d3de0c728c5d6ba09580fbf983f4b61a255eb2d7e2f72fa5_여_30_중립_도심 환경_20210118171454-008-004.jpg,1
1_2917,2473.247578,2473.247578,2473.247578,2473.247578,2fdc04bd8d4247a193d14c445cc538953ad10f762e2ed183c4efa65a3f918098_여_20_중립_상업시설&점포&시장_20201206161850-003-024.jpg,1
1_2918,1914.2883,1914.2883,1914.2883,1914.2883,28522d4bff1a866424ad74429df06d12000a422caee47eec67d6d286b623e45e_여_30_중립_교통&이동수단(엘리베이터 포함)_20201203225938-002-007.jpg,1
1_2919,2166.842573,2166.842573,2166.842573,2166.842573,da8562e8d6ee0d4d765b42b1af86ed23a7511a0f7d748136500414e204954c0c_남_20_중립_실외 자연환경_20210224094848-007-001.jpg,1
1_2920,1994.2396,1994.2396,1994.2396,1994.2396,4822f8249f35ae804e672696796f195f48e8111e8e62f34c88ad6d88dac48bf8_여_40_중립_상업시설&점포&시장_20201203125908-003-014.jpg,1
1_2921,1269.398648,1269.398648,1269.398648,1269.398648,cbafd90824b8a66e50914200756b6410d7a6b440f4f7210ef3a0a338f6239728_여_20_중립_스포츠 관람 및 레저시설_20210225133509-004-002.jpg,1
1_2922,1875.9039,1875.9039,1875.9039,1875.9039,3df5a5a4ca0b4dd57db2d3ac1284c74c5a7b66e0d47ebc5522d5361de8940ada_여_30_중립_공공시설&종교&의료시설_20210122162840-001-009.jpg,1
1_2924,2323.6265,2323.6265,2323.6265,2323.6265,2e9ee57fed0d4333cb8cff62cab4b9dc05e90a73e108fa16ac0910e5c9de1d3d_여_20_중립_오락&공연시설_20210121180612-005-001.jpg,1
1_2925,1825.595781,1825.595781,1825.595781,1825.595781,5ded3e5fd55a3af5cde7798e5b39c2f91ba23f11423f33ac36404509c1ba5620_여_30_중립_실외 자연환경_20210125232412-007-009.jpg,1
1_2926,2386.865857,2386.865857,2386.865857,2386.865857,007f299267a9d6a145f627e9993aeae4e8323652785a2f4d1b896f6489d3acc0_남_30_중립_오락&공연시설_20201202210656-005-008.jpg,1
1_2928,2537.513305,2537.513305,2537.513305,2537.513305,43e963ac1393e8d19170c9ab063fbd3622b53c0e07acd4680b1f555d44772d49_여_30_중립_공공시설&종교&의료시설_20210126142614-001-009.jpg,1
1_2929,1425.010446,1425.010446,1425.010446,1425.010446,90cdc195b012d48cf32fdaf3fd4989fdd6ec34667966447dd1aed62df776d17f_여_30_중립_상업시설&점포&시장_20210126101336-003-011.jpg,1
1_2931,1473.251261,1473.251261,1473.251261,1473.251261,93923c167194ecf117d81e8dd81a64eb641624f70bb29ce316a1ba1c6111e8da_남_30_중립_도심 환경_20201208124325-008-012.jpg,1
1_2932,1705.6614,1705.6614,1705.6614,1705.6614,e4a3ae1139f2ef5d7d850dd39dd7cb7d5a71aceaaf6fd08065b94b98fd981934_남_20_중립_행사&사무공간_20201207191540-006-009.jpg,1
1_2933,2057.2988,2057.2988,2057.2988,2057.2988,2a3884fb335989165828041395bcbd9fea25a70d93a84fcefb0ee3dfd0ac7e84_남_20_중립_숙박 및 거주공간_20201203125127-010-002.jpg,1
1_2934,1928.41,1928.41,1928.41,1928.41,2720f722129077486578360f1f4a5346ba6a5ee28c09806d66ea62ce5ac25f43_여_20_중립_실외 자연환경_20201207165446-007-002.jpg,1
